DNPH1	3636
Int-Tn_1	518
Int-Tn_2	919
KAEIAEFF_00001	0
KAEIAEFF_00008	0
KAEIAEFF_00009	0
KAEIAEFF_00012	19
KAEIAEFF_00014	673
KAEIAEFF_00017	886
KAEIAEFF_00018	455
KAEIAEFF_00019	4507
KAEIAEFF_00022	97
KAEIAEFF_00027	5
KAEIAEFF_00029	829
KAEIAEFF_00030	357
KAEIAEFF_00032	52
KAEIAEFF_00033	220
KAEIAEFF_00034	37
KAEIAEFF_00035	4
KAEIAEFF_00036	3
KAEIAEFF_00037	35
KAEIAEFF_00038	798
KAEIAEFF_00039	61
KAEIAEFF_00041	42
KAEIAEFF_00043	50
KAEIAEFF_00044	167
KAEIAEFF_00045	0
KAEIAEFF_00046	0
KAEIAEFF_00048	1394
KAEIAEFF_00049	1286
KAEIAEFF_00050	31
KAEIAEFF_00051	21
KAEIAEFF_00052	48
KAEIAEFF_00053	5
KAEIAEFF_00054	184
KAEIAEFF_00055	264
KAEIAEFF_00056	91
KAEIAEFF_00057	223
KAEIAEFF_00063	1135
KAEIAEFF_00071	10
KAEIAEFF_00072	725
KAEIAEFF_00076	920
KAEIAEFF_00077	614
KAEIAEFF_00083	211
KAEIAEFF_00084	1161
KAEIAEFF_00087	1455
KAEIAEFF_00092	539
KAEIAEFF_00094	1482
KAEIAEFF_00095	3089
KAEIAEFF_00100	2
KAEIAEFF_00101	12
KAEIAEFF_00102	12
KAEIAEFF_00103	36
KAEIAEFF_00104	10
KAEIAEFF_00106	30
KAEIAEFF_00111	19
KAEIAEFF_00112	4
KAEIAEFF_00114	532
KAEIAEFF_00115	14
KAEIAEFF_00116	40
KAEIAEFF_00117	151
KAEIAEFF_00122	80
KAEIAEFF_00125	510
KAEIAEFF_00128	265
KAEIAEFF_00129	5392
KAEIAEFF_00131	1259
KAEIAEFF_00136	1392
KAEIAEFF_00137	177
KAEIAEFF_00144	323
KAEIAEFF_00145	158
KAEIAEFF_00146	14
KAEIAEFF_00147	0
KAEIAEFF_00169	646
KAEIAEFF_00170	2660
KAEIAEFF_00171	554
KAEIAEFF_00173	355
KAEIAEFF_00174	890
KAEIAEFF_00179	658
KAEIAEFF_00180	102
KAEIAEFF_00186	5429
KAEIAEFF_00190	805
KAEIAEFF_00191	730
KAEIAEFF_00192	972
KAEIAEFF_00193	1165
KAEIAEFF_00194	359
KAEIAEFF_00195	302
KAEIAEFF_00201	96
KAEIAEFF_00204	19
KAEIAEFF_00205	44
KAEIAEFF_00206	1913
KAEIAEFF_00208	462
KAEIAEFF_00209	255
KAEIAEFF_00212	302
KAEIAEFF_00213	88
KAEIAEFF_00214	1429
KAEIAEFF_00226	913
KAEIAEFF_00229	0
KAEIAEFF_00231	56
KAEIAEFF_00233	246
KAEIAEFF_00237	716
KAEIAEFF_00238	669
KAEIAEFF_00240	178
KAEIAEFF_00241	378
KAEIAEFF_00246	29
KAEIAEFF_00252	200
KAEIAEFF_00255	322
KAEIAEFF_00256	401
KAEIAEFF_00259	853
KAEIAEFF_00260	43
KAEIAEFF_00261	41
KAEIAEFF_00262	1052
KAEIAEFF_00265	0
KAEIAEFF_00269	221
KAEIAEFF_00271	192
KAEIAEFF_00272	95
KAEIAEFF_00273	148
KAEIAEFF_00274	26
KAEIAEFF_00275	3
KAEIAEFF_00277	142
KAEIAEFF_00278	116
KAEIAEFF_00283	303
KAEIAEFF_00284	154
KAEIAEFF_00285	552
KAEIAEFF_00286	1382
KAEIAEFF_00288	54
KAEIAEFF_00289	24
KAEIAEFF_00290	47
KAEIAEFF_00291	1229
KAEIAEFF_00292	999
KAEIAEFF_00293	64
KAEIAEFF_00294	11
KAEIAEFF_00295	0
KAEIAEFF_00296	1
KAEIAEFF_00297	1
KAEIAEFF_00298	0
KAEIAEFF_00299	0
KAEIAEFF_00300	4
KAEIAEFF_00301	2
KAEIAEFF_00305	127
KAEIAEFF_00306	876
KAEIAEFF_00307	0
KAEIAEFF_00308	2
KAEIAEFF_00312	1737
KAEIAEFF_00315	180
KAEIAEFF_00317	11
KAEIAEFF_00318	15
KAEIAEFF_00321	200
KAEIAEFF_00322	44
KAEIAEFF_00324	1
KAEIAEFF_00326	23
KAEIAEFF_00332	1413
KAEIAEFF_00335	2071
KAEIAEFF_00348	779
KAEIAEFF_00349	14
KAEIAEFF_00351	1
KAEIAEFF_00352	8391
KAEIAEFF_00354	5113
KAEIAEFF_00355	2411
KAEIAEFF_00362	26
KAEIAEFF_00363	20
KAEIAEFF_00364	505
KAEIAEFF_00365	287
KAEIAEFF_00366	3612
KAEIAEFF_00368	535
KAEIAEFF_00377	383
KAEIAEFF_00378	827
KAEIAEFF_00379	546
KAEIAEFF_00381	25
KAEIAEFF_00382	6
KAEIAEFF_00387	582
KAEIAEFF_00391	35
KAEIAEFF_00398	489
KAEIAEFF_00399	1057
KAEIAEFF_00403	68
KAEIAEFF_00405	10
KAEIAEFF_00406	3471
KAEIAEFF_00417	477
KAEIAEFF_00418	1055
KAEIAEFF_00419	1194
KAEIAEFF_00420	1215
KAEIAEFF_00426	89
KAEIAEFF_00427	1112
KAEIAEFF_00431	3
KAEIAEFF_00432	31
KAEIAEFF_00433	35
KAEIAEFF_00434	2
KAEIAEFF_00436	1675
KAEIAEFF_00437	7
KAEIAEFF_00438	26
KAEIAEFF_00439	40
KAEIAEFF_00440	12
KAEIAEFF_00445	332
KAEIAEFF_00452	1214
KAEIAEFF_00456	2
KAEIAEFF_00460	25111
KAEIAEFF_00461	1700
KAEIAEFF_00463	2482
KAEIAEFF_00464	6
KAEIAEFF_00465	57
KAEIAEFF_00466	19
KAEIAEFF_00467	47
KAEIAEFF_00468	5
KAEIAEFF_00469	62
KAEIAEFF_00471	847
KAEIAEFF_00515	5091
KAEIAEFF_00516	7210
KAEIAEFF_00532	66
KAEIAEFF_00533	13
KAEIAEFF_00534	69
KAEIAEFF_00535	35
KAEIAEFF_00536	572
KAEIAEFF_00537	781
KAEIAEFF_00538	140
KAEIAEFF_00539	4
KAEIAEFF_00540	405
KAEIAEFF_00541	317
KAEIAEFF_00544	1163
KAEIAEFF_00546	3910
KAEIAEFF_00557	897
KAEIAEFF_00563	4126
KAEIAEFF_00564	37
KAEIAEFF_00570	824
KAEIAEFF_00572	4178
KAEIAEFF_00596	5107
KAEIAEFF_00598	482
KAEIAEFF_00599	524
KAEIAEFF_00601	7163
KAEIAEFF_00602	1041
KAEIAEFF_00606	285
KAEIAEFF_00610	12
KAEIAEFF_00615	1
KAEIAEFF_00628	3
KAEIAEFF_00632	1
KAEIAEFF_00633	114
KAEIAEFF_00634	1
KAEIAEFF_00636	39
KAEIAEFF_00641	123
KAEIAEFF_00644	46
KAEIAEFF_00646	26
KAEIAEFF_00647	2
KAEIAEFF_00649	22
KAEIAEFF_00650	8
KAEIAEFF_00651	1
KAEIAEFF_00652	2
KAEIAEFF_00653	1
KAEIAEFF_00655	53
KAEIAEFF_00658	127
KAEIAEFF_00659	74
KAEIAEFF_00661	483
KAEIAEFF_00662	6
KAEIAEFF_00664	24
KAEIAEFF_00665	13
KAEIAEFF_00666	0
KAEIAEFF_00667	21
KAEIAEFF_00669	4
KAEIAEFF_00670	2
KAEIAEFF_00671	1
KAEIAEFF_00674	91
KAEIAEFF_00676	41
KAEIAEFF_00679	0
KAEIAEFF_00680	1
KAEIAEFF_00681	0
KAEIAEFF_00682	31
KAEIAEFF_00683	0
KAEIAEFF_00685	38
