DNPH1	603
Int-Tn_1	3749
Int-Tn_2	3702
KAEIAEFF_00001	0
KAEIAEFF_00008	0
KAEIAEFF_00009	0
KAEIAEFF_00012	82
KAEIAEFF_00014	675
KAEIAEFF_00017	3115
KAEIAEFF_00018	1347
KAEIAEFF_00019	968
KAEIAEFF_00022	720
KAEIAEFF_00027	6
KAEIAEFF_00029	6201
KAEIAEFF_00030	2103
KAEIAEFF_00032	41
KAEIAEFF_00033	846
KAEIAEFF_00034	183
KAEIAEFF_00035	17
KAEIAEFF_00036	32
KAEIAEFF_00037	208
KAEIAEFF_00038	4729
KAEIAEFF_00039	553
KAEIAEFF_00041	289
KAEIAEFF_00043	90
KAEIAEFF_00044	425
KAEIAEFF_00045	0
KAEIAEFF_00046	0
KAEIAEFF_00048	3714
KAEIAEFF_00049	2718
KAEIAEFF_00050	28
KAEIAEFF_00051	13
KAEIAEFF_00052	64
KAEIAEFF_00053	6
KAEIAEFF_00054	556
KAEIAEFF_00055	490
KAEIAEFF_00056	146
KAEIAEFF_00057	797
KAEIAEFF_00063	3904
KAEIAEFF_00071	82
KAEIAEFF_00072	333
KAEIAEFF_00076	2437
KAEIAEFF_00077	1821
KAEIAEFF_00083	470
KAEIAEFF_00084	2033
KAEIAEFF_00087	5522
KAEIAEFF_00092	754
KAEIAEFF_00094	7125
KAEIAEFF_00095	16023
KAEIAEFF_00100	7
KAEIAEFF_00101	39
KAEIAEFF_00102	29
KAEIAEFF_00103	103
KAEIAEFF_00104	25
KAEIAEFF_00106	200
KAEIAEFF_00111	70
KAEIAEFF_00112	30
KAEIAEFF_00114	793
KAEIAEFF_00115	10
KAEIAEFF_00116	607
KAEIAEFF_00117	734
KAEIAEFF_00122	602
KAEIAEFF_00125	1802
KAEIAEFF_00128	1893
KAEIAEFF_00129	9873
KAEIAEFF_00131	4711
KAEIAEFF_00136	7269
KAEIAEFF_00137	248
KAEIAEFF_00144	654
KAEIAEFF_00145	1008
KAEIAEFF_00146	2
KAEIAEFF_00147	0
KAEIAEFF_00169	1610
KAEIAEFF_00170	1885
KAEIAEFF_00171	432
KAEIAEFF_00173	667
KAEIAEFF_00174	1188
KAEIAEFF_00179	1600
KAEIAEFF_00180	197
KAEIAEFF_00186	33288
KAEIAEFF_00190	347
KAEIAEFF_00191	4364
KAEIAEFF_00192	1779
KAEIAEFF_00193	2698
KAEIAEFF_00194	1090
KAEIAEFF_00195	922
KAEIAEFF_00201	286
KAEIAEFF_00204	71
KAEIAEFF_00205	158
KAEIAEFF_00206	510
KAEIAEFF_00208	599
KAEIAEFF_00209	2649
KAEIAEFF_00212	1116
KAEIAEFF_00213	226
KAEIAEFF_00214	8082
KAEIAEFF_00226	1759
KAEIAEFF_00229	1
KAEIAEFF_00231	69
KAEIAEFF_00233	142
KAEIAEFF_00237	3905
KAEIAEFF_00238	4020
KAEIAEFF_00240	784
KAEIAEFF_00241	2078
KAEIAEFF_00246	130
KAEIAEFF_00252	2300
KAEIAEFF_00255	2937
KAEIAEFF_00256	457
KAEIAEFF_00259	1231
KAEIAEFF_00260	252
KAEIAEFF_00261	269
KAEIAEFF_00262	996
KAEIAEFF_00265	8
KAEIAEFF_00269	1069
KAEIAEFF_00271	272
KAEIAEFF_00272	1087
KAEIAEFF_00273	907
KAEIAEFF_00274	129
KAEIAEFF_00275	20
KAEIAEFF_00277	275
KAEIAEFF_00278	168
KAEIAEFF_00283	623
KAEIAEFF_00284	441
KAEIAEFF_00285	4095
KAEIAEFF_00286	4388
KAEIAEFF_00288	174
KAEIAEFF_00289	59
KAEIAEFF_00290	201
KAEIAEFF_00291	5037
KAEIAEFF_00292	3022
KAEIAEFF_00293	308
KAEIAEFF_00294	31
KAEIAEFF_00295	0
KAEIAEFF_00296	3
KAEIAEFF_00297	2
KAEIAEFF_00298	0
KAEIAEFF_00299	1
KAEIAEFF_00300	8
KAEIAEFF_00301	0
KAEIAEFF_00305	435
KAEIAEFF_00306	2012
KAEIAEFF_00307	8
KAEIAEFF_00308	24
KAEIAEFF_00312	16269
KAEIAEFF_00315	875
KAEIAEFF_00317	131
KAEIAEFF_00318	0
KAEIAEFF_00321	1894
KAEIAEFF_00322	2390
KAEIAEFF_00324	8
KAEIAEFF_00326	31
KAEIAEFF_00332	1106
KAEIAEFF_00335	2920
KAEIAEFF_00348	2810
KAEIAEFF_00349	169
KAEIAEFF_00351	6
KAEIAEFF_00352	18828
KAEIAEFF_00354	29348
KAEIAEFF_00355	7737
KAEIAEFF_00362	43
KAEIAEFF_00363	31
KAEIAEFF_00364	2887
KAEIAEFF_00365	1766
KAEIAEFF_00366	3293
KAEIAEFF_00368	6970
KAEIAEFF_00377	470
KAEIAEFF_00378	1357
KAEIAEFF_00379	1047
KAEIAEFF_00381	55
KAEIAEFF_00382	1
KAEIAEFF_00387	5542
KAEIAEFF_00391	156
KAEIAEFF_00398	1346
KAEIAEFF_00399	5381
KAEIAEFF_00403	204
KAEIAEFF_00405	176
KAEIAEFF_00406	26829
KAEIAEFF_00417	727
KAEIAEFF_00418	1207
KAEIAEFF_00419	2339
KAEIAEFF_00420	1171
KAEIAEFF_00426	229
KAEIAEFF_00427	2377
KAEIAEFF_00431	1
KAEIAEFF_00432	65
KAEIAEFF_00433	21
KAEIAEFF_00434	6
KAEIAEFF_00436	10622
KAEIAEFF_00437	5
KAEIAEFF_00438	40
KAEIAEFF_00439	66
KAEIAEFF_00440	13
KAEIAEFF_00445	4412
KAEIAEFF_00452	6640
KAEIAEFF_00456	0
KAEIAEFF_00460	76688
KAEIAEFF_00461	5631
KAEIAEFF_00463	9919
KAEIAEFF_00464	6
KAEIAEFF_00465	33
KAEIAEFF_00466	3206
KAEIAEFF_00467	1537
KAEIAEFF_00468	35
KAEIAEFF_00469	203
KAEIAEFF_00471	1583
KAEIAEFF_00515	14440
KAEIAEFF_00516	21159
KAEIAEFF_00532	124
KAEIAEFF_00533	15
KAEIAEFF_00534	140
KAEIAEFF_00535	102
KAEIAEFF_00536	871
KAEIAEFF_00537	732
KAEIAEFF_00538	269
KAEIAEFF_00539	4
KAEIAEFF_00540	309
KAEIAEFF_00541	976
KAEIAEFF_00544	6208
KAEIAEFF_00546	5567
KAEIAEFF_00557	2164
KAEIAEFF_00563	9318
KAEIAEFF_00564	43
KAEIAEFF_00570	1457
KAEIAEFF_00572	7621
KAEIAEFF_00596	14480
KAEIAEFF_00598	807
KAEIAEFF_00599	883
KAEIAEFF_00601	5557
KAEIAEFF_00602	5217
KAEIAEFF_00606	843
KAEIAEFF_00610	22
KAEIAEFF_00615	6
KAEIAEFF_00628	0
KAEIAEFF_00632	33
KAEIAEFF_00633	488
KAEIAEFF_00634	14
KAEIAEFF_00636	127
KAEIAEFF_00641	617
KAEIAEFF_00644	148
KAEIAEFF_00646	170
KAEIAEFF_00647	0
KAEIAEFF_00649	63
KAEIAEFF_00650	11
KAEIAEFF_00651	14
KAEIAEFF_00652	60
KAEIAEFF_00653	45
KAEIAEFF_00655	143
KAEIAEFF_00658	105
KAEIAEFF_00659	72
KAEIAEFF_00661	751
KAEIAEFF_00662	17
KAEIAEFF_00664	34
KAEIAEFF_00665	33
KAEIAEFF_00666	0
KAEIAEFF_00667	27
KAEIAEFF_00669	1
KAEIAEFF_00670	11
KAEIAEFF_00671	17
KAEIAEFF_00674	914
KAEIAEFF_00676	93
KAEIAEFF_00679	16
KAEIAEFF_00680	18
KAEIAEFF_00681	25
KAEIAEFF_00682	140
KAEIAEFF_00683	0
KAEIAEFF_00685	469
KAEIAEFF_00689	111
KAEIAEFF_00693	1890
KAEIAEFF_00694	244
KAEIAEFF_00697	267
KAEIAEFF_00699	2693
KAEIAEFF_00702	43
KAEIAEFF_00706	127
KAEIAEFF_00707	3870
KAEIAEFF_00708	11258
KAEIAEFF_00709	193
KAEIAEFF_00713	93
KAEIAEFF_00714	3510
KAEIAEFF_00717	1823
KAEIAEFF_00718	2756
KAEIAEFF_00728	3883
KAEIAEFF_00729	2514
KAEIAEFF_00731	12925
KAEIAEFF_00732	2968
KAEIAEFF_00734	2576
KAEIAEFF_00736	7673
KAEIAEFF_00751	14302
KAEIAEFF_00752	1261
KAEIAEFF_00753	847
KAEIAEFF_00754	2741
KAEIAEFF_00755	1264
KAEIAEFF_00768	2386
KAEIAEFF_00769	530781
KAEIAEFF_00771	303
KAEIAEFF_00772	3139
KAEIAEFF_00787	0
KAEIAEFF_00818	0
KAEIAEFF_00822	2143
KAEIAEFF_00823	3686
KAEIAEFF_00825	4328
KAEIAEFF_00827	80790
KAEIAEFF_00830	3392
KAEIAEFF_00831	4014
KAEIAEFF_00832	2192
KAEIAEFF_00833	68
KAEIAEFF_00834	2664
KAEIAEFF_00836	243
KAEIAEFF_00837	492
KAEIAEFF_00841	29
KAEIAEFF_00844	448
KAEIAEFF_00849	163
KAEIAEFF_00850	47
KAEIAEFF_00852	469
KAEIAEFF_00853	913
KAEIAEFF_00855	105
KAEIAEFF_00860	9360
KAEIAEFF_00861	136
KAEIAEFF_00871	11
KAEIAEFF_00875	26
KAEIAEFF_00877	0
KAEIAEFF_00886	13369
KAEIAEFF_00889	9848
KAEIAEFF_00890	8181
KAEIAEFF_00892	3360
KAEIAEFF_00893	2471
KAEIAEFF_00899	17
KAEIAEFF_00900	10
KAEIAEFF_00901	48
KAEIAEFF_00902	19
KAEIAEFF_00906	3830
KAEIAEFF_00907	27786
KAEIAEFF_00908	2369
KAEIAEFF_00909	1733
KAEIAEFF_00910	372
KAEIAEFF_00911	523
KAEIAEFF_00920	11943
KAEIAEFF_00922	534
KAEIAEFF_00933	0
KAEIAEFF_00934	6180
KAEIAEFF_00940	893
KAEIAEFF_00945	1337
KAEIAEFF_00949	410
KAEIAEFF_00950	311
KAEIAEFF_00953	8722
KAEIAEFF_00957	2502
KAEIAEFF_00958	1941
KAEIAEFF_00965	260
KAEIAEFF_00966	520
KAEIAEFF_00967	40
KAEIAEFF_00970	1445
KAEIAEFF_00975	1177
KAEIAEFF_00977	59
KAEIAEFF_00978	544
KAEIAEFF_00982	88
KAEIAEFF_00983	112
KAEIAEFF_00984	22
KAEIAEFF_00985	221
KAEIAEFF_00987	1206
KAEIAEFF_00988	5644
KAEIAEFF_00991	6168
KAEIAEFF_00994	2144
KAEIAEFF_00996	6079
KAEIAEFF_01000	943
KAEIAEFF_01001	830
KAEIAEFF_01002	1686
KAEIAEFF_01003	3301
KAEIAEFF_01004	2564
KAEIAEFF_01005	7701
KAEIAEFF_01006	6071
KAEIAEFF_01007	13387
KAEIAEFF_01008	2812
KAEIAEFF_01009	1638
KAEIAEFF_01010	4567
KAEIAEFF_01011	3493
KAEIAEFF_01012	612
KAEIAEFF_01013	190
KAEIAEFF_01014	1569
KAEIAEFF_01015	124
KAEIAEFF_01016	4272
KAEIAEFF_01017	5573
KAEIAEFF_01018	11011
KAEIAEFF_01019	465
KAEIAEFF_01020	380
KAEIAEFF_01021	698
KAEIAEFF_01022	326
KAEIAEFF_01023	943
KAEIAEFF_01024	390
KAEIAEFF_01025	716
KAEIAEFF_01026	503
KAEIAEFF_01027	643
KAEIAEFF_01028	9
KAEIAEFF_01029	0
KAEIAEFF_01030	0
